"id","date","userName","userUrl","version","score","title","text","url","country","appId"
"13479299957","2025-12-05T13:50:44-07:00","AAAOOOOOIIIIIFFFFFFFEEEEEEE","https://itunes.apple.com/us/reviews/id1855038058","7.101.1","5","I LOOVE DUOLINGO","Duolingo lets you learn so so so many different languages even once I don’t even know and they let you also learn, chess and music that’s just crazy how good Duolingo is you should give it a try. I’m learning German and I’ve only been doing it for like seven days and I already learned so so so much goodbye","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13479299947","2025-12-05T13:50:44-07:00","The fluid Italian","https://itunes.apple.com/us/reviews/id1688422084","7.101.1","5","Best game ever","This game helps me with fluent Italian and other languages too. This game is one of the best games I have ever had.","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13479297979","2025-12-05T13:49:58-07:00","AddieLovesBoba🧋","https://itunes.apple.com/us/reviews/id1483098838","7.101.1","4","This app is amazing but…","Overall this is the BEST app to learn a new language!! I am learning Japanese to understand some of my anime and I learn Russian too. The only thing is that one important language is not included. The language is Mongolian!😱😱😱I really really need Mongolian because most of my family speaks it and i don’t. It would be very helpful for Duolingo to add Mongolian language.😕🙏🙏🙏 but I’m giving 5 stars cuz this app is really amazing 🤩","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13479285529","2025-12-05T13:45:15-07:00","🥺😩☹️😞","https://itunes.apple.com/us/reviews/id1756472641","7.101.1","5","Petty good","I’m actually learning how to play chess ♟️!","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13479241358","2025-12-05T13:28:27-07:00","Robotdrill14","https://itunes.apple.com/us/reviews/id1493767870","7.101.1","5","Best learning","This app has increase my IQ and the memes on YouTube where they forgot to do the lessons","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13479215267","2025-12-05T13:18:35-07:00","Str8 Rollin","https://itunes.apple.com/us/reviews/id85259882","7.58.1","5","I got too obsessed with duolingo (especially with the streak)","I am learning Spanish really fast and only on day 2 I did 12 lessons in a day! And in only 24 days I did 225 lessons, reached Spanish score of 9, earned 7,000xp, and 589 minutes learning! I think the streak is what got me super obsessed.","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13479208393","2025-12-05T13:16:00-07:00","Knovever","https://itunes.apple.com/us/reviews/id1729787639","7.101.1","5","I like this app!","I like Thai app it’s actually pretty good and I can just get signed up for super and cancel with no problem.written by heart","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13479198084","2025-12-05T13:12:02-07:00","Cesar0915","https://itunes.apple.com/us/reviews/id1147655050","7.101.1","5","You should get Duolingo !","I didn’t know how  to say please or ask for food in Japan but with duo everything changed!!! Now I can say foods in Japan! Def get this NOW!","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13479170423","2025-12-05T13:01:44-07:00","rx crjxswvhzebiwsruf. di","https://itunes.apple.com/us/reviews/id1335789327","7.101.1","5","Duo pls","Pls  duo don’t take my doggy :(","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13479155534","2025-12-05T12:56:13-07:00","Sleighkhghzuxt fbidhhe","https://itunes.apple.com/us/reviews/id1603041641","7.101.1","5","It helps you with Spanish and a lot more","5/5","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13479152313","2025-12-05T12:55:01-07:00","My mom said get a life","https://itunes.apple.com/us/reviews/id1729525129","7.101.1","5","Bussin","This app is bussin it literally teaches u any language and it has a rly cute owl on the cover - I love this app personally bc u don’t have 2 pay to play it u can have the free version and still have as much fun Duolingo has changed my life and i totally recommend getting !🙉🎀","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13479132785","2025-12-05T12:47:46-07:00","From a video","https://itunes.apple.com/us/reviews/id644160404","7.101.1","4","Chess Online- just needs a “tweak”, and oh yeah one mistake.","I mean, there are a few weird problems to the online chess. You NEED to have a draw offer button. Also, if I want a rematch, how do I do it? Only 10 min games too? WAY too boring. Add a 3 min version. The games are going too slow, and so slow that I would rather just play Oscar. Also, I think you should add a “Review” to review the mistakes of games that you lost. Seriously, I would be OK if 3 min version only grants 30 xp without a boost but not even existing is just too boring. However, everything else- practically perfect. I am only giving a 5-star because you have online in the first place. 
          Btw, when I defend a piece the right way, it said that I didn’t defend. Now WTH what that?","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13479105504","2025-12-05T12:37:36-07:00","Cookie run kingdom is sigma","https://itunes.apple.com/us/reviews/id1681112001","7.101.1","5","Duolingo is so good!!!","I love this app it’s really helping me with Spanish!!","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13479053863","2025-12-05T12:18:36-07:00","Xavy/wayway","https://itunes.apple.com/us/reviews/id1305859765","7.101.1","5","Wayway","Best learning experience I have ever got","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13478983496","2025-12-05T11:52:56-07:00","CoryRX8","https://itunes.apple.com/us/reviews/id32210756","7.101.1","2","Terrible monetization","This app is nearly unusable after the last few updates. It used to be ad supported, but now the ad player is buggy, annoying, and frequently crashes, all to push people to subscribe to Super Duolingo. It’s unfortunate that such a great app has been ruined by such a greedy monetization scheme, but at this point it isn’t even worth using anymore.

The old “hearts” system was bad enough. This “energy” system is even more annoying. It’s clear that since they can’t entice subscribers by adding value to the subscription, they’ve decided to punish non-subscribers instead.

Avoid. There are better options out there.","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13478968707","2025-12-05T11:47:36-07:00","Ayegizmo","https://itunes.apple.com/us/reviews/id1812931341","7.101.1","5","AMAZING","So thankful for Duolingo","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13478964970","2025-12-05T11:46:15-07:00","nunu123769","https://itunes.apple.com/us/reviews/id218922116","7.101.1","3","Nice but…","This app is cool but more games and African languages would be nice. If there was a language I wish this app had it’s Kriolu. Cape Verde creole or Caribbean languages should not be forgotten. I also hate how they have updated the “lives” from stars to a charger so even if you get questions right you still lose life. That doesn’t make sense to me","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13478823155","2025-12-05T10:55:40-07:00","Hola🥹👊🏻","https://itunes.apple.com/us/reviews/id1833204282","7.101.1","5","OMGA","Estoy aprendiendo portugués y voy muy bien así que recomiendo es muy fácil y rápido pero lo malo es la energía pero es muy fácil bn chaooo","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13478788774","2025-12-05T10:43:33-07:00","Jman2022:)","https://itunes.apple.com/us/reviews/id29508428","7.101.1","5","Chess & foreign Languages","Very diverse app. Teach you other subjects besides a foreign language like chess. ELO rating seems a little bit different compared to chess.com but still very educational.","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13478784461","2025-12-05T10:42:02-07:00","People 54321","https://itunes.apple.com/us/reviews/id1599733904","7.101.1","5","Languages","Duolingo helped me learn Spanish and Hebrew they were very thoughtful if I made a mistake and helped me get it right","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13478733915","2025-12-05T10:24:41-07:00","Luluman2007","https://itunes.apple.com/us/reviews/id909265930","7.101.1","5","App","I love the app it makes learn really fun but I hate the way it is limited to use for one day","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13478707710","2025-12-05T10:15:56-07:00","Kallista Sarandino","https://itunes.apple.com/us/reviews/id762483176","7.101.1","5","Great language practice","Very detailed explanation and comfortable description. 
I enjoy learning the new language, going to be a linguist very soon)))","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13478690508","2025-12-05T10:10:17-07:00","Jaricka123","https://itunes.apple.com/us/reviews/id1025539966","7.101.1","4","Gaslighting ex-boyfriend","The reminders absolutely gaslight you like a toxic ex-boyfriend. It’s gotten to the point where I am practicing to avoid the comments, not from motivation. I am starting to reevaluate this relationship. I want to learn not be emotionally manipulated into opening an app. Looking for a supportive and encouraging language app.
 Duo: 0/10 healthy boundaries","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13478685722","2025-12-05T10:08:41-07:00","judge_rl","https://itunes.apple.com/us/reviews/id132467439","7.101.1","5","Duolingo","Duolingo is a really awesome game,you can learn from this game but also have so much fun that is why I really love this game Duolingo.","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13478685538","2025-12-05T10:08:37-07:00","Turtleforce Gaming","https://itunes.apple.com/us/reviews/id672875944","7.101.1","5","Loving Duolingo","Loving this app. Actually learning ❤️","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13478663246","2025-12-05T10:01:23-07:00","Garbear007","https://itunes.apple.com/us/reviews/id1656600669","7.101.1","5","It’s great","I really like this platform for learning German, however it is impossible to do without super Duolingo.","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13478630156","2025-12-05T09:50:31-07:00","مومونست@.&","https://itunes.apple.com/us/reviews/id732890047","7.101.1","5","Dado","تطبيق رائع جدا جدا جدا حبيت مرا","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13478623650","2025-12-05T09:48:25-07:00","Dallas that girl","https://itunes.apple.com/us/reviews/id1832088795","7.101.1","5","I love it so so much for my kid shes so happy about Duolingo bye ❤️","My daughter loves Duolingo and she made me happy","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13478607720","2025-12-05T09:43:10-07:00","ehellmer","https://itunes.apple.com/us/reviews/id1435242184","7.101.1","1","Japanese not fully audible","Some of the Japanese characters use such a high pitched voice that I literally can't hear some of the sounds, for example all I hear is ""to"" instead of ""hito""","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13478583784","2025-12-05T09:35:20-07:00","zajatx","https://itunes.apple.com/us/reviews/id406617971","7.101.1","2","Why ai?","I hate how there Is ai and also Duolingo knows that you should get unlimited hearts but makes you pay for them anyway","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13478580572","2025-12-05T09:34:17-07:00","Haz)h if etc y herbs DNA","https://itunes.apple.com/us/reviews/id1863745764","7.101.1","1","I hate it","It’s terrible. Just get babble","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13478577160","2025-12-05T09:33:11-07:00","Joe’s ops","https://itunes.apple.com/us/reviews/id1375520115","7.101.1","5","Weeee","Enjoying and learning","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13478571754","2025-12-05T09:31:28-07:00","Coral. Mo","https://itunes.apple.com/us/reviews/id1863744926","7.101.1","5","Describe my super Duolingo","What is your name? My name is Carol Duran what are you from? I am from American. What? No what a bye","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13478570294","2025-12-05T09:30:59-07:00","Inbert6","https://itunes.apple.com/us/reviews/id1610598254","7.101.1","5","My Review","10/10 would recommend, but it keeps trying to make me change my icon","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13478501042","2025-12-05T09:09:05-07:00","Colorlys1","https://itunes.apple.com/us/reviews/id1618814257","7.101.1","5","I have a lot fun learning!","I really enjoy learning also because I am very interested and like the Japanese language!","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13478498202","2025-12-05T09:08:11-07:00","Kennedy😍🥰","https://itunes.apple.com/us/reviews/id1445101794","7.101.1","5","You should really give this app a try","First reason why you can learn a lot of languages it may take some time but you’ll get the hang of it. It’s super fun. You can learn a lot of languages even math, music, and chess. I enjoy it.","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13478476520","2025-12-05T09:01:30-07:00","D’Karlo17","https://itunes.apple.com/us/reviews/id1383405806","7.101.1","3","Changed for the worse","This app has made several updates and changes while I have had it. Initially it used to take lessons slow and methodical, it included small introductions on the why’s and how’s for language patterns, every unit had an alphabet lesson to learn that along with the language, and it gave enough gems to perform legendary levels if you used the app consistently.  Now they have taken away the introductions, taken away the mandatory alphabet lessons, changed out the hearts for energy where you can’t even finish a legendary while getting every answer right forcing you to give up or spend money on more energy. It turned from a good language learning app to a mediocre cash grab. And now, it won’t even give me all of the XP I earn from completing lessons. I just finished a lesson with double XP putting me at 118 points, and then when I checked my standing directly after I was at 86 points right back into the demotion zone. This is making the app less and less worth using, especially with all of the existing alternatives out there these days. Please fix the app, stop taking our points, stop taking away useful features, and stop making the app less functional just to squeeze money out of us.","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13478426674","2025-12-05T08:45:53-07:00","dragonqueen97","https://itunes.apple.com/us/reviews/id329992048","7.101.1","4","Love you but","I like learning with Duolingo but I don’t care for the constant asking to upgrade. I’m on a sit budget so I can’t justify that cost.","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13479485554","2025-12-05T15:01:56-07:00","Witt11713","https://itunes.apple.com/us/reviews/id1767592928","7.101.1","5","BEST GANE EVER","It had me ready for Spanish class when I was in 6th grade!","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13479469160","2025-12-05T14:55:32-07:00","67ma67son","https://itunes.apple.com/us/reviews/id1854336837","7.101.1","5","Duolingo","It helps so much on French people","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13479443768","2025-12-05T14:45:40-07:00","♾️🦋🫶🏻","https://itunes.apple.com/us/reviews/id1782498428","7.101.1","5","Muy buena excelente herramienta ♾️🦋💪","Muy buena excelente herramienta ♾️🦋💪👌🏼","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13479424225","2025-12-05T14:38:06-07:00","quluxe","https://itunes.apple.com/us/reviews/id1369649053","7.101.1","1","busuu","busuu","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13479405794","2025-12-05T14:30:57-07:00","AJGogo60","https://itunes.apple.com/us/reviews/id176331185","7.101.1","5","RN","Excellent app","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13479402531","2025-12-05T14:29:42-07:00","Ameilamimi_theyoutuber","https://itunes.apple.com/us/reviews/id1112354173","7.101.1","5","You should get this!","I needed something too talk to my deaf grandma that only speaks Spanish I was looking everything but it gave me hard to ones first that was a waste of time unstill I found this it gave me the right things for a new comer I loved it I'm on my 38 streak right now I love it maybe you too! I have not talk too her yet because I want too get better but sometimes it bothers you but you have 3 st real freezes if you don't want too do it I loved the characters and love the anime!!(watch at #duolingo on youtube)! so that why I think you should get it!","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13479367774","2025-12-05T14:16:26-07:00","Thenesteverthingonearth","https://itunes.apple.com/us/reviews/id1656226798","7.101.1","5","Their awesome chess","Their chess is so good and I have learned a lot of Japanese and Spanish with French Italian Portuguese English","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13479353579","2025-12-05T14:11:01-07:00","LalSjiisakdsshxg","https://itunes.apple.com/us/reviews/id1804181898","7.101.1","5","My bestie","Even though I crash out on it I still love duo my best friend","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13479350242","2025-12-05T14:09:48-07:00","Hazelnut1600","https://itunes.apple.com/us/reviews/id1597731359","7.101.1","4","Duo… seriously…","I love the app it helps a lot but it’s constantly giving me alerts when I got it covered, and sometimes I’m doing homework. I can’t just get my phone and do Duolingo. Other than that good game.","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13479345585","2025-12-05T14:08:01-07:00","Corg7682","https://itunes.apple.com/us/reviews/id1791041356","7.101.1","5","Luv all the songs","I love all the songs they make us learn on Duolingo like work hard so the other ones are cross buns. It’s super fun and easy to do.","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13479340959","2025-12-05T14:06:16-07:00","Spooky_ PUMPKIN","https://itunes.apple.com/us/reviews/id1643755963","7.101.1","5","Thank you, Duolingo","For you to teach me how to do chest I give you a five star reveal because you help me","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13479323303","2025-12-05T13:59:39-07:00","H A R P E R. C","https://itunes.apple.com/us/reviews/id1832408367","7.101.1","5","So good","In my opinion I think that Duolingo is amazing because 
I can learn multiple things at once, and it is free. I am learning three things, right now I am learning math, Spanish,and music I can also have friends. And more things try it out for yourself. ❤️❤️❤️❤️❤️❤️❤️","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13479299957","2025-12-05T13:50:44-07:00","AAAOOOOOIIIIIFFFFFFFEEEEEEE","https://itunes.apple.com/us/reviews/id1855038058","7.101.1","5","I LOOVE DUOLINGO","Duolingo lets you learn so so so many different languages even once I don’t even know and they let you also learn, chess and music that’s just crazy how good Duolingo is you should give it a try. I’m learning German and I’ve only been doing it for like seven days and I already learned so so so much goodbye","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13479299947","2025-12-05T13:50:44-07:00","The fluid Italian","https://itunes.apple.com/us/reviews/id1688422084","7.101.1","5","Best game ever","This game helps me with fluent Italian and other languages too. This game is one of the best games I have ever had.","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13479297979","2025-12-05T13:49:58-07:00","AddieLovesBoba🧋","https://itunes.apple.com/us/reviews/id1483098838","7.101.1","4","This app is amazing but…","Overall this is the BEST app to learn a new language!! I am learning Japanese to understand some of my anime and I learn Russian too. The only thing is that one important language is not included. The language is Mongolian!😱😱😱I really really need Mongolian because most of my family speaks it and i don’t. It would be very helpful for Duolingo to add Mongolian language.😕🙏🙏🙏 but I’m giving 5 stars cuz this app is really amazing 🤩","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13479285529","2025-12-05T13:45:15-07:00","🥺😩☹️😞","https://itunes.apple.com/us/reviews/id1756472641","7.101.1","5","Petty good","I’m actually learning how to play chess ♟️!","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13479241358","2025-12-05T13:28:27-07:00","Robotdrill14","https://itunes.apple.com/us/reviews/id1493767870","7.101.1","5","Best learning","This app has increase my IQ and the memes on YouTube where they forgot to do the lessons","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13479215267","2025-12-05T13:18:35-07:00","Str8 Rollin","https://itunes.apple.com/us/reviews/id85259882","7.58.1","5","I got too obsessed with duolingo (especially with the streak)","I am learning Spanish really fast and only on day 2 I did 12 lessons in a day! And in only 24 days I did 225 lessons, reached Spanish score of 9, earned 7,000xp, and 589 minutes learning! I think the streak is what got me super obsessed.","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13479208393","2025-12-05T13:16:00-07:00","Knovever","https://itunes.apple.com/us/reviews/id1729787639","7.101.1","5","I like this app!","I like Thai app it’s actually pretty good and I can just get signed up for super and cancel with no problem.written by heart","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13479198084","2025-12-05T13:12:02-07:00","Cesar0915","https://itunes.apple.com/us/reviews/id1147655050","7.101.1","5","You should get Duolingo !","I didn’t know how  to say please or ask for food in Japan but with duo everything changed!!! Now I can say foods in Japan! Def get this NOW!","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13479170423","2025-12-05T13:01:44-07:00","rx crjxswvhzebiwsruf. di","https://itunes.apple.com/us/reviews/id1335789327","7.101.1","5","Duo pls","Pls  duo don’t take my doggy :(","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13479155534","2025-12-05T12:56:13-07:00","Sleighkhghzuxt fbidhhe","https://itunes.apple.com/us/reviews/id1603041641","7.101.1","5","It helps you with Spanish and a lot more","5/5","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13479152313","2025-12-05T12:55:01-07:00","My mom said get a life","https://itunes.apple.com/us/reviews/id1729525129","7.101.1","5","Bussin","This app is bussin it literally teaches u any language and it has a rly cute owl on the cover - I love this app personally bc u don’t have 2 pay to play it u can have the free version and still have as much fun Duolingo has changed my life and i totally recommend getting !🙉🎀","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13479132785","2025-12-05T12:47:46-07:00","From a video","https://itunes.apple.com/us/reviews/id644160404","7.101.1","4","Chess Online- just needs a “tweak”, and oh yeah one mistake.","I mean, there are a few weird problems to the online chess. You NEED to have a draw offer button. Also, if I want a rematch, how do I do it? Only 10 min games too? WAY too boring. Add a 3 min version. The games are going too slow, and so slow that I would rather just play Oscar. Also, I think you should add a “Review” to review the mistakes of games that you lost. Seriously, I would be OK if 3 min version only grants 30 xp without a boost but not even existing is just too boring. However, everything else- practically perfect. I am only giving a 5-star because you have online in the first place. 
          Btw, when I defend a piece the right way, it said that I didn’t defend. Now WTH what that?","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13479105504","2025-12-05T12:37:36-07:00","Cookie run kingdom is sigma","https://itunes.apple.com/us/reviews/id1681112001","7.101.1","5","Duolingo is so good!!!","I love this app it’s really helping me with Spanish!!","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13479053863","2025-12-05T12:18:36-07:00","Xavy/wayway","https://itunes.apple.com/us/reviews/id1305859765","7.101.1","5","Wayway","Best learning experience I have ever got","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13478983496","2025-12-05T11:52:56-07:00","CoryRX8","https://itunes.apple.com/us/reviews/id32210756","7.101.1","2","Terrible monetization","This app is nearly unusable after the last few updates. It used to be ad supported, but now the ad player is buggy, annoying, and frequently crashes, all to push people to subscribe to Super Duolingo. It’s unfortunate that such a great app has been ruined by such a greedy monetization scheme, but at this point it isn’t even worth using anymore.

The old “hearts” system was bad enough. This “energy” system is even more annoying. It’s clear that since they can’t entice subscribers by adding value to the subscription, they’ve decided to punish non-subscribers instead.

Avoid. There are better options out there.","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13478968707","2025-12-05T11:47:36-07:00","Ayegizmo","https://itunes.apple.com/us/reviews/id1812931341","7.101.1","5","AMAZING","So thankful for Duolingo","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13478964970","2025-12-05T11:46:15-07:00","nunu123769","https://itunes.apple.com/us/reviews/id218922116","7.101.1","3","Nice but…","This app is cool but more games and African languages would be nice. If there was a language I wish this app had it’s Kriolu. Cape Verde creole or Caribbean languages should not be forgotten. I also hate how they have updated the “lives” from stars to a charger so even if you get questions right you still lose life. That doesn’t make sense to me","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13478823155","2025-12-05T10:55:40-07:00","Hola🥹👊🏻","https://itunes.apple.com/us/reviews/id1833204282","7.101.1","5","OMGA","Estoy aprendiendo portugués y voy muy bien así que recomiendo es muy fácil y rápido pero lo malo es la energía pero es muy fácil bn chaooo","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13478788774","2025-12-05T10:43:33-07:00","Jman2022:)","https://itunes.apple.com/us/reviews/id29508428","7.101.1","5","Chess & foreign Languages","Very diverse app. Teach you other subjects besides a foreign language like chess. ELO rating seems a little bit different compared to chess.com but still very educational.","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13478784461","2025-12-05T10:42:02-07:00","People 54321","https://itunes.apple.com/us/reviews/id1599733904","7.101.1","5","Languages","Duolingo helped me learn Spanish and Hebrew they were very thoughtful if I made a mistake and helped me get it right","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
"13478733915","2025-12-05T10:24:41-07:00","Luluman2007","https://itunes.apple.com/us/reviews/id909265930","7.101.1","5","App","I love the app it makes learn really fun but I hate the way it is limited to use for one day","https://itunes.apple.com/us/review?id=570060128&type=Purple%20Software","US","570060128"
